"price","repair","house_age","dist_to_subway","subway_dist_to_center","agent_offers","subway_offers","rooms","footage","floor","max_floor","first_floor","last_floor","AO","hm"
"7.8",2,54,"0.382","11.455",35,7,1,"30.4",5,5,0,1,"SZAO","block"
"10.6",3,52,"1.548","11.455",21,4,2,"45.0",4,9,0,0,"SZAO","panel"
8,2,52,"0.747","11.455",53,9,1,"31.0",4,5,0,0,"SZAO","panel"
8,3,59,"1.241","11.455",1,7,1,"30.1",5,5,0,1,"SZAO","brick"
"12.15",2,50,"0.709","11.455",4,4,2,"52.5",11,14,0,0,"SZAO","brick"
"12.1",2,50,"0.709","11.455",3,9,2,"52.5",11,14,0,0,"SZAO","brick"
"8.2",3,54,"1.388","11.455",19,5,2,"41.4",5,5,0,1,"SZAO","panel"
"11.8",2,19,"0.203","11.455",1,6,1,"33.0",29,34,0,0,"SZAO","monolith"
"9.2",2,54,"1.545","11.455",62,7,2,"41.1",3,5,0,0,"SZAO","brick"
"10.6",3,52,"1.548","11.455",62,7,2,"45.0",4,9,0,0,"SZAO","panel"
"11.7",3,38,"0.443","11.455",25,6,1,"39.0",2,12,0,0,"SZAO","panel"
"14.99",2,19,"2.545","11.455",1,7,2,"52.2",5,15,0,0,"SZAO","panel"
"9.3",3,59,"1.977","11.455",4,9,2,"43.0",1,5,1,0,"SZAO","brick"
"10.3",3,36,"0.308","11.455",1,5,1,"38.0",1,12,1,0,"SZAO","panel"
"11.7",3,38,"0.443","11.455",2,7,1,"38.9",2,12,0,0,"SZAO","panel"
"8.7",2,50,"0.709","11.455",30,7,1,"35.2",2,14,0,0,"SZAO","brick"
12,3,55,"2.42","11.455",10,7,2,"45.0",1,12,1,0,"SZAO","block"
"17.711253",1,0,"2.217","11.455",9,9,1,"47.2",5,12,0,0,"SZAO","monolith"
"8.5",2,57,"2.935","11.455",1,7,2,"45.2",1,5,1,0,"SZAO","panel"
"8.7",2,54,"0.653","11.455",1,7,1,"33.0",3,5,0,0,"SZAO","panel"
"9.6",3,45,"1.087","11.455",9,7,1,"35.5",6,16,0,0,"SZAO","block"
"7.3",1,54,"1.545","11.455",8,7,1,"31.4",4,5,0,0,"SZAO","brick"
"10.5",3,56,"2.837","11.455",1,8,2,"46.0",3,5,0,0,"SZAO","panel"
"10.5",2,62,"1.06","11.455",1,5,1,"36.5",6,8,0,0,"SZAO","brick"
"17.7",1,0,"2.251","11.455",2,7,1,"47.2",5,12,0,0,"SZAO","monolith"
"16.49",1,0,"2.251","11.455",3,8,1,"46.8",3,20,0,0,"SZAO","monolith"
"8.5",2,57,"2.935","11.455",1,9,2,"45.2",1,5,1,0,"SZAO","panel"
"15.0264",1,0,"2.251","11.455",1,6,1,"45.4",2,20,0,0,"SZAO","monolith"
"14.9",1,36,"2.232","11.455",3,4,1,"46.0",2,20,0,0,"SZAO","monolith"
"16.5",1,0,"2.217","11.455",1,8,1,"47.0",7,18,0,0,"SZAO","block"
"10.39",2,51,"0.417","11.455",1,5,1,"31.0",7,9,0,0,"SZAO","brick"
"10.2",3,51,"2.402","11.455",1,9,2,"46.0",1,9,1,0,"SZAO","brick"
8,1,53,"2.293","11.455",1,6,1,"30.8",2,5,0,0,"SZAO","panel"
"11.5",4,50,"2.405","11.455",1,7,2,"42.0",4,9,0,0,"SZAO","brick"
"11.2",3,48,"0.589","11.455",1,7,2,"42.0",1,9,1,0,"SZAO","brick"
"8.2",2,54,"1.388","11.455",1,8,2,"41.4",5,5,0,1,"SZAO","panel"
"16.1",2,19,"2.545","11.455",1,7,2,"58.0",4,17,0,0,"SZAO","panel"
"8.95",3,51,"1.885","11.455",1,5,2,"34.5",2,9,0,0,"SZAO","brick"
"9.8",1,52,"2.329","11.455",1,9,2,"43.0",8,9,0,0,"SZAO","brick"
14,2,82,"0.564","11.455",2,4,2,"71.0",1,3,1,0,"SZAO","block"
"8.2",2,59,"1.196","11.455",1,7,2,"42.1",1,5,1,0,"SZAO","brick"
"11.5",3,54,"0.756","11.455",1,7,2,"39.1",10,12,0,0,"SZAO","block"
9,2,22,"1.695","11.455",1,5,1,"37.9",17,17,0,1,"SZAO","panel"
"9.3",2,58,"0.253","11.455",2,6,2,"41.6",1,5,1,0,"SZAO","brick"
"9.5",2,45,"1.087","11.455",1,5,1,"36.0",6,12,0,0,"SZAO","block"
"7.8",3,54,"0.382","11.455",1,6,1,"30.4",5,5,0,1,"SZAO","block"
8,1,58,"2.85","11.455",1,7,1,"31.6",2,5,0,0,"SZAO","block"
"11.5",4,19,"0.203","11.455",1,8,1,"32.1",19,34,0,0,"SZAO","monolith"
"15.738",1,0,"2.251","11.455",1,7,1,"47.0",3,20,0,0,"SZAO","monolith"
"15.2",3,0,"0.809","8.355",1,7,2,"60.8",6,23,0,0,"VAO","panel"
"8.8",2,59,"1.016","8.355",1,7,2,"45.0",1,5,1,0,"VAO","brick"
"7.7",2,62,"0.866","8.355",1,7,1,"34.6",1,5,1,0,"VAO","brick"
"17.8",4,0,"0.809","8.355",146,2,2,"60.0",23,25,0,0,"VAO","panel"
"8.3",2,54,"0.797","8.355",99,9,2,"41.4",3,5,0,0,"VAO","brick"
"7.5",2,61,"0.422","8.355",92,5,1,"33.0",4,5,0,0,"VAO","brick"
"10.5",2,62,"0.828","8.355",21,7,2,"56.6",2,5,0,0,"VAO","brick"
"9.3",2,53,"0.905","8.355",7,7,2,"34.0",6,9,0,0,"VAO","brick"
"7.6",3,61,"0.422","8.355",2,6,1,"33.0",4,5,0,0,"VAO","brick"
"11.5",2,25,"0.735","8.355",1,2,2,"52.0",8,14,0,0,"VAO","block"
9,2,53,"0.905","8.355",62,7,2,"34.1",6,9,0,0,"VAO","brick"
"12.5",3,10,"1.074","8.355",3,9,1,"64.0",3,15,0,0,"VAO","brick"
"7.5",2,54,"0.778","8.355",1,7,1,"31.9",1,9,1,0,"VAO","block"
"7.499",2,61,"0.422","8.355",30,2,1,"33.0",4,5,0,0,"VAO","brick"
9,3,26,"1.021","8.355",25,7,1,"40.0",2,14,0,0,"VAO","panel"
"8.5",2,25,"0.787","8.355",19,5,1,"39.0",10,14,0,0,"VAO","panel"
"12.859",2,62,"1.019","8.355",12,4,2,"65.0",5,9,0,0,"VAO","brick"
"8.2",2,58,"0.42","8.355",1,3,1,"32.0",5,9,0,0,"VAO","block"
7,2,54,"0.778","8.355",1,6,1,"31.9",1,9,1,0,"VAO","block"
"14.5",2,63,"0.938","8.355",6,7,2,"67.5",4,8,0,0,"VAO","brick"
"10.7",2,62,"0.828","8.355",10,6,2,"57.0",2,5,0,0,"VAO","brick"
"8.5",2,58,"0.999","8.355",1,7,2,"44.9",2,5,0,0,"VAO","block"
"8.6",1,58,"0.42","8.355",1,1,2,"44.9",5,9,0,0,"VAO","block"
"8.6",2,44,"0.626","8.355",1,4,2,"39.0",10,14,0,0,"VAO","block"
"7.7",2,61,"0.621","8.355",1,2,1,"35.5",3,5,0,0,"VAO","brick"
9,2,26,"1.021","8.355",1,9,1,"40.0",2,14,0,0,"VAO","panel"
13,4,8,"0.997","8.355",2,9,1,"45.0",12,17,0,0,"VAO","monolith"
"11.5",1,62,"1.019","8.355",1,5,2,"59.2",8,8,0,1,"VAO","brick"
"8.5",2,46,"0.882","8.355",1,4,1,"37.5",5,14,0,0,"VAO","brick"
"7.8",2,52,"0.732","8.355",1,9,1,"32.0",1,5,1,0,"VAO","brick"
"8.3",1,55,"0.691","8.355",1,3,2,"43.0",3,5,0,0,"VAO","block"
13,3,8,"0.997","8.355",1,3,2,"54.0",2,16,0,0,"VAO","monolith"
13,3,8,"0.997","8.355",1,4,2,"54.0",2,16,0,0,"VAO","monolith"
"9.5",2,53,"1.221","8.355",1,7,2,"49.0",3,12,0,0,"VAO","block"
"6.5",2,61,"0.868","8.355",1,4,1,"31.0",1,5,1,0,"VAO","brick"
"8.6",2,53,"0.466","8.355",1,6,2,"44.8",2,12,0,0,"VAO","block"
"8.4",2,57,"0.921","8.355",1,7,2,"43.3",5,8,0,0,"VAO","brick"
"8.5",2,60,"0.54","8.355",1,5,2,"44.9",1,5,1,0,"VAO","block"
16,3,10,"1.074","8.355",1,4,2,"72.0",7,12,0,0,"VAO","brick"
"14.5",2,0,"0.809","8.355",1,9,2,"60.0",11,25,0,0,"VAO","panel"
"8.1",2,46,"0.661","8.355",1,7,2,"45.6",9,9,0,1,"VAO","panel"
"7.2",2,45,"0.491","8.355",1,6,1,"34.1",1,12,1,0,"VAO","block"
"6.5",2,45,"0.491","8.355",1,4,1,"34.1",1,12,1,0,"VAO","block"
"9.75",3,61,"0.798","8.355",1,6,2,"56.0",1,5,1,0,"VAO","brick"
"7.15",2,58,"0.42","8.355",1,6,1,"32.0",4,9,0,0,"VAO","block"
"17.8",3,0,"0.809","8.355",11,9,2,"60.0",23,25,0,0,"VAO","monolith"
13,2,13,"0.711","8.355",7,6,2,"58.0",5,17,0,0,"VAO","panel"
"10.5",1,60,"0.661","9.905",1,12,2,"45.6",4,5,0,0,"UZAO","panel"
"9.5",2,57,"1.167","9.905",1,15,2,"37.0",2,9,0,0,"UZAO","brick"
"15.5",3,16,"0.261","9.905",1,4,2,"57.6",13,19,0,0,"UZAO","monolith"
"14.6",2,37,"1.04","9.905",292,12,2,"58.4",1,18,1,0,"UZAO","panel"
8,1,57,"0.459","9.905",38,11,2,"37.1",1,9,1,0,"UZAO","panel"
"18.6",2,17,"1.665","9.905",292,12,2,"74.4",16,22,0,0,"UZAO","panel"
"18.5",2,24,"0.382","9.905",66,12,1,"52.2",2,14,0,0,"UZAO","brick"
"7.7",2,58,"1.128","9.905",292,12,1,"31.5",5,9,0,0,"UZAO","panel"
"9.6",2,17,"0.864","9.905",292,12,1,"37.8",1,17,1,0,"UZAO","panel"
"8.8",2,57,"0.615","9.905",4,12,1,"33.0",4,9,0,0,"UZAO","panel"
19,2,17,"1.665","9.905",218,11,2,"74.4",16,22,0,0,"UZAO","panel"
"14.6",2,37,"1.04","9.905",218,11,2,"58.4",1,18,1,0,"UZAO","panel"
"18.5",4,24,"0.382","9.905",196,15,1,"52.5",2,9,0,0,"UZAO","brick"
"8.5",4,57,"1.732","9.905",196,15,1,"32.0",4,9,0,0,"UZAO","panel"
"9.2",4,59,"0.345","9.905",196,15,2,"31.7",2,5,0,0,"UZAO","panel"
"11.9",2,44,"1.238","9.905",218,11,2,"45.0",5,9,0,0,"UZAO","panel"
"16.9",3,17,"1.665","9.905",196,15,2,"74.4",18,19,0,0,"UZAO","panel"
"12.499",2,37,"1.166","9.905",35,12,1,"39.0",20,22,0,0,"UZAO","brick"
"11.69",2,47,"1.292","9.905",35,6,2,"47.0",1,14,1,0,"UZAO","block"
"15.1",4,12,"0.88","9.905",35,12,2,"50.0",7,9,0,0,"UZAO","brick"
"9.6",1,56,"1.528","9.905",1,15,2,"37.0",5,9,0,0,"UZAO","block"
12,2,43,"0.936","9.905",1,6,1,"45.0",9,9,0,1,"UZAO","brick"
"8.49",4,57,"1.205","9.905",1,15,1,"32.0",5,9,0,0,"UZAO","block"
"12.95",2,31,"1.475","9.905",2,12,2,"56.0",4,17,0,0,"UZAO","panel"
"7.7",2,58,"1.128","9.905",1,11,1,"31.5",5,9,0,0,"UZAO","panel"
"7.5",1,58,"1.128","9.905",13,6,1,"31.5",5,9,0,0,"UZAO","panel"
20,2,33,"0.379","9.905",1,14,2,"51.1",14,16,0,0,"UZAO","brick"
"16.599999",3,10,"1.643","9.905",3,6,2,"59.0",21,22,0,0,"UZAO","panel"
"8.5",3,59,"1.078","9.905",4,9,1,"31.0",7,9,0,0,"UZAO","panel"
"10.3",2,57,"0.521","9.905",1,9,2,"45.0",2,9,0,0,"UZAO","panel"
14,2,61,"1.687","9.905",2,11,1,"45.1",3,8,0,0,"UZAO","brick"
15,1,21,"0.464","9.905",3,9,2,"56.4",17,17,0,1,"UZAO","panel"
"11.6",2,57,"0.65","9.905",1,6,2,"45.0",1,5,1,0,"UZAO","block"
"11.2",2,57,"0.65","9.905",1,9,2,"45.0",1,5,1,0,"UZAO","block"
"8.3",2,60,"0.272","9.905",1,15,1,"31.4",1,5,1,0,"UZAO","panel"
"9.893",2,56,"1.538","9.905",1,15,2,"37.1",1,9,1,0,"UZAO","block"
"10.5",2,58,"0.531","9.905",1,14,2,"46.0",5,5,0,1,"UZAO","panel"
11,1,14,"1.413","9.905",1,9,1,"38.0",3,17,0,0,"UZAO","brick"
"16.3",3,10,"1.643","9.905",1,12,2,"59.0",21,22,0,0,"UZAO","panel"
"8.3",2,57,"1.638","9.905",1,12,1,"32.0",2,5,0,0,"UZAO","panel"
11,2,60,"1.168","9.905",1,12,2,"41.8",4,5,0,0,"UZAO","panel"
"8.25",1,57,"0.459","9.905",1,12,2,"37.1",1,9,1,0,"UZAO","panel"
"17.4",3,17,"1.665","9.905",2,12,2,"75.0",16,22,0,0,"UZAO","panel"
"9.8",2,12,"0.88","9.905",1,15,1,"40.0",1,9,1,0,"UZAO","brick"
"12.5",1,42,"1.271","9.905",22,15,2,"55.0",11,17,0,0,"UZAO","panel"
"11.49",3,47,"1.292","9.905",11,12,2,"47.0",1,14,1,0,"UZAO","panel"
"15.35",2,24,"0.739","9.905",1,12,2,"58.0",4,17,0,0,"UZAO","panel"
"15.35",2,24,"0.739","9.905",1,15,2,"58.0",4,17,0,0,"UZAO","panel"
"10.8",2,34,"1.54","9.905",1,12,1,"38.4",6,22,0,0,"UZAO","brick"
"9.8",2,54,"0.781","9.905",1,12,1,"35.0",10,12,0,0,"UZAO","block"
"18.4",3,14,"1.222","9.905",5,12,2,"50.5",2,17,0,0,"UZAO","monolith"
"9.25",1,58,"0.531","9.905",14,15,2,"44.8",1,5,1,0,"UZAO","panel"
15,2,38,"1.076","9.905",2,12,2,"58.0",12,18,0,0,"UZAO","panel"
"7.2",2,57,"0.459","9.905",1,15,1,"32.0",8,9,0,0,"UZAO","panel"
"11.9",2,54,"1.566","9.905",10,14,2,"40.6",7,9,0,0,"UZAO","brick"
"16.7",2,14,"1.413","9.905",12,12,2,"53.0",6,17,0,0,"UZAO","brick"
8,2,33,"1.158","9.905",1,12,1,"32.5",1,18,1,0,"UZAO","panel"
"7.85",2,58,"1.128","9.905",1,6,1,"31.5",5,9,0,0,"UZAO","panel"
"16.5",1,2,"0.801","9.905",1,9,1,"43.0",13,23,0,0,"UZAO","monolith"
"11.3",2,59,"0.398","9.905",1,15,2,"45.0",5,5,0,1,"UZAO","panel"
"8.499",2,54,"1.031","9.905",1,12,2,"33.0",3,9,0,0,"UZAO","brick"
"16.3",2,10,"1.643","9.905",6,12,2,"59.0",21,22,0,0,"UZAO","panel"
"12.99",3,13,"0.766","9.905",13,12,1,"45.0",9,17,0,0,"UZAO","panel"
"11.1",2,60,"0.63","9.905",13,12,2,"41.0",2,5,0,0,"UZAO","brick"
"18.5",1,50,"0.919","9.905",2,15,2,"51.0",2,14,0,0,"UZAO","brick"
"14.19",1,2,"0.801","9.905",1,14,1,"43.0",5,20,0,0,"UZAO","monolith"
8,1,57,"0.459","9.905",1,12,2,"37.1",1,9,1,0,"UZAO","panel"
"7.7",2,58,"1.128","9.905",10,15,1,"31.5",5,9,0,0,"UZAO","panel"
"7.6",2,44,"1.16","9.905",1,12,1,"32.1",1,9,1,0,"UZAO","panel"
"11.4",3,34,"1.354","9.905",1,12,2,"52.0",1,14,1,0,"UZAO","block"
"14.75",2,34,"1.54","9.905",1,15,2,"58.0",8,22,0,0,"UZAO","brick"
"7.25",2,57,"1.694","9.905",1,15,1,"31.7",9,9,0,1,"UZAO","panel"
"12.6",3,18,"0.819","9.905",1,15,1,"38.0",15,17,0,0,"UZAO","panel"
"11.9",2,44,"1.575","9.905",1,9,2,"45.0",4,9,0,0,"UZAO","panel"
"18.1",3,14,"1.222","9.905",1,11,2,"53.0",11,17,0,0,"UZAO","monolith"
"18.6",3,24,"0.382","9.905",2,12,1,"52.5",2,14,0,0,"UZAO","brick"
"11.5",2,19,"0.267","9.905",1,14,1,"37.1",11,19,0,0,"UZAO","monolith"
"14.995",2,19,"0.267","9.905",1,15,2,"43.7",14,16,0,0,"UZAO","monolith"
"10.18",2,60,"0.63","9.905",1,14,2,"43.0",1,5,1,0,"UZAO","brick"
"10.9",3,22,"1.103","9.905",1,12,1,"38.0",16,17,0,0,"UZAO","panel"
"13.5",3,17,"0.864","9.905",1,11,1,"38.6",13,17,0,0,"UZAO","panel"
20,2,12,"0.88","9.905",1,14,2,"56.6",9,10,0,0,"UZAO","brick"
"9.2",3,59,"0.345","9.905",1,11,2,"33.0",2,5,0,0,"UZAO","panel"
"14.3",3,54,"0.729","9.905",1,12,2,"59.5",3,9,0,0,"UZAO","block"
"11.5",4,55,"1.108","9.905",1,15,2,"37.8",6,9,0,0,"UZAO","brick"
"10.19",4,61,"1.31","9.905",2,15,2,"33.0",7,9,0,0,"UZAO","block"
10,3,31,"1.475","9.905",1,4,1,"39.0",6,17,0,0,"UZAO","panel"
"10.3",3,31,"1.475","9.905",1,11,1,"39.0",6,17,0,0,"UZAO","panel"
15,3,24,"0.903","9.905",1,12,2,"51.0",5,17,0,0,"UZAO","panel"
"14.55",3,22,"1.103","9.905",2,6,2,"52.0",12,17,0,0,"UZAO","panel"
"10.7",2,43,"0.936","9.905",1,12,1,"40.2",8,9,0,0,"UZAO","brick"
"8.6",2,60,"1.183","9.905",1,12,1,"31.5",3,5,0,0,"UZAO","panel"
"10.5",1,22,"0.567","9.905",1,15,1,"38.0",9,17,0,0,"UZAO","panel"
"14.9",3,34,"1.54","9.905",1,14,2,"58.0",8,22,0,0,"UZAO","brick"
"13.5",3,13,"0.766","9.905",1,14,1,"43.5",11,16,0,0,"UZAO","panel"
"9.98",3,57,"0.609","9.905",1,4,2,"37.4",1,9,1,0,"UZAO","block"
"9.7",2,51,"0.679","9.905",2,6,2,"37.2",1,12,1,0,"UZAO","block"
"12.3",2,57,"0.732","9.905",1,12,2,"45.0",2,5,0,0,"UZAO","panel"
"13.5",2,24,"0.382","9.905",1,15,1,"50.5",1,14,1,0,"UZAO","brick"
"7.3",2,57,"1.396","9.905",1,9,1,"30.4",1,5,1,0,"UZAO","panel"
"8.2",1,44,"1.433","9.905",1,14,1,"33.0",6,9,0,0,"UZAO","panel"
"8.7",2,59,"0.255","9.905",1,14,1,"30.8",3,5,0,0,"UZAO","panel"
"8.3",2,58,"1.44","9.905",1,12,1,"31.0",2,5,0,0,"UZAO","panel"
"10.4",4,24,"0.739","9.905",1,12,1,"38.0",1,17,1,0,"UZAO","panel"
"18.4",3,16,"0.261","9.905",1,15,2,"52.7",5,19,0,0,"UZAO","monolith"
16,3,23,"0.724","9.905",1,15,2,"53.0",15,17,0,0,"UZAO","panel"
"8.9",2,57,"0.609","9.905",1,12,1,"34.0",6,9,0,0,"UZAO","block"
"8.8",2,57,"1.732","9.905",2,12,2,"38.0",5,9,0,0,"UZAO","panel"
"16.5",2,16,"0.261","9.905",1,12,2,"59.9",2,19,0,0,"UZAO","monolith"
"12.75",3,21,"0.926","9.905",1,6,2,"58.9",1,17,1,0,"UZAO","panel"
"15.6",2,37,"1.04","9.905",1,15,2,"58.6",9,18,0,0,"UZAO","panel"
"14.5",3,16,"0.261","9.905",1,4,1,"44.0",3,19,0,0,"UZAO","monolith"
19,2,33,"0.379","9.905",1,11,2,"51.7",16,16,0,1,"UZAO","brick"
"7.6",2,54,"0.608","9.905",28,14,1,"32.5",7,9,0,0,"UZAO","panel"
"9.5",3,26,"1.28","9.905",45,12,1,"36.0",2,14,0,0,"UZAO","panel"
"9.189999",4,59,"0.345","9.905",1,6,2,"35.0",2,5,0,0,"UZAO","brick"
"9.189999",4,59,"0.345","9.905",3,12,2,"35.0",2,5,0,0,"UZAO","panel"
"9.5",2,57,"0.609","9.905",3,6,1,"32.2",9,9,0,1,"UZAO","block"
"16.3",3,10,"1.643","9.905",2,14,2,"59.0",21,22,0,0,"UZAO","panel"
"14.6",2,37,"1.04","9.905",37,12,2,"58.4",1,18,1,0,"UZAO","panel"
"9.75",3,57,"0.526","9.905",5,6,2,"37.5",1,9,1,0,"UZAO","panel"
"15.6",1,21,"0.464","9.905",12,12,2,"56.4",17,17,0,1,"UZAO","panel"
"9.6",2,17,"0.864","9.905",69,12,1,"38.0",1,17,1,0,"UZAO","panel"
"13.1",3,61,"1.687","9.905",69,12,1,"45.1",3,8,0,0,"UZAO","brick"
"8.75",4,29,"0.335","14.761",1,6,1,"38.0",2,17,0,0,"SAO","panel"
"9.15",2,41,"0.944","14.761",1,2,1,"38.0",6,12,0,0,"SAO","panel"
"7.7",2,29,"0.368","14.761",62,9,1,"38.3",6,17,0,0,"SAO","panel"
"9.2",2,41,"0.944","14.761",292,5,1,"38.9",6,12,0,0,"SAO","panel"
12,2,20,"0.422","14.761",62,9,2,"56.1",3,17,0,0,"SAO","panel"
"8.1",2,52,"1.091","14.761",36,8,1,"35.3",11,12,0,0,"SVAO","block"
"7.5",2,41,"0.547","14.761",66,7,1,"34.6",12,16,0,0,"SAO","block"
"9.5",3,14,"0.952","14.761",218,9,2,"44.0",7,32,0,0,"SAO","monolith"
9,2,41,"0.944","14.761",205,4,1,"38.9",6,12,0,0,"SAO","panel"
"8.2",3,50,"1.133","14.761",146,6,1,"35.4",9,12,0,0,"SAO","monolith"
"7.5",2,41,"0.547","14.761",218,9,1,"34.6",12,16,0,0,"SAO","block"
"11.6",3,14,"0.911","14.761",35,7,1,"45.0",4,32,0,0,"SAO","monolith"
"8.4",2,43,"0.829","14.761",1,8,2,"44.5",1,9,1,0,"SAO","panel"
10,3,47,"0.355","14.761",1,6,2,"44.0",9,9,0,1,"SAO","panel"
"8.6",1,46,"0.275","14.761",4,4,2,"46.6",2,14,0,0,"SAO","block"
"8.6",1,46,"0.275","14.761",3,9,2,"46.6",2,14,0,0,"SAO","block"
"8.5",1,46,"0.275","14.761",9,11,2,"46.6",2,14,0,0,"SAO","block"
"8.6",1,46,"0.275","14.761",4,10,2,"46.6",2,14,0,0,"SAO","block"
"8.65",1,46,"0.275","14.761",3,9,2,"46.6",2,14,0,0,"SAO","block"
9,3,41,"0.944","14.761",10,2,1,"38.9",6,12,0,0,"SAO","panel"
"7.95",2,51,"0.546","14.761",8,11,2,"44.8",8,9,0,0,"SVAO","panel"
"9.2",2,41,"1.074","14.761",1,10,2,"46.5",6,12,0,0,"SAO","panel"
"8.4",3,50,"1.133","14.761",62,11,1,"35.4",9,12,0,0,"SAO","block"
11,2,41,"0.819","14.761",13,9,2,"52.0",11,12,0,0,"SAO","panel"
12,2,20,"0.422","14.761",21,8,2,"56.1",3,17,0,0,"SAO","panel"
"10.49",2,26,"0.375","14.761",1,10,2,"53.0",2,14,0,0,"SVAO","panel"
"10.8",3,9,"0.941","14.761",1,6,1,"55.0",7,22,0,0,"SVAO","brick"
"6.65",2,53,"0.503","14.761",1,11,1,"30.4",2,5,0,0,"SVAO","panel"
"10.499",4,61,"0.368","14.761",1,6,2,"56.0",1,5,1,0,"SVAO","brick"
"7.6",2,27,"0.816","14.761",1,6,1,"37.9",2,17,0,0,"SAO","block"
9,2,41,"0.944","14.761",11,11,1,"39.0",6,12,0,0,"SAO","panel"
"14.5",3,14,"0.952","14.761",1,8,2,"73.8",17,32,0,0,"SAO","monolith"
"10.5",1,16,"0.468","14.761",10,6,2,"54.0",13,16,0,0,"SAO","panel"
"15.2",4,14,"0.911","14.761",5,7,2,"73.4",27,32,0,0,"SAO","monolith"
"13.799999",1,10,"0.801","14.761",1,9,2,"77.0",8,22,0,0,"SVAO","brick"
12,2,20,"0.422","14.761",6,5,2,"56.0",3,17,0,0,"SAO","panel"
11,3,14,"0.952","14.761",1,4,1,"50.0",31,32,0,0,"SAO","monolith"
"12.9",2,16,"0.887","14.761",1,11,2,"64.0",12,22,0,0,"SVAO","brick"
"11.25",2,16,"0.887","14.761",1,6,2,"54.9",10,22,0,0,"SVAO","brick"
"8.3",2,46,"0.336","14.761",1,9,2,"44.7",3,9,0,0,"SAO","panel"
"12.5",2,16,"0.419","14.761",1,6,2,"70.3",14,16,0,0,"SAO","panel"
"8.25",2,52,"1.091","14.761",2,9,1,"35.0",2,12,0,0,"SVAO","block"
"7.99",1,40,"0.541","14.761",1,11,1,"34.4",6,16,0,0,"SAO","panel"
"9.45",1,40,"0.541","14.761",1,9,1,"35.0",4,16,0,0,"SAO","panel"
"9.5",1,41,"0.498","14.761",2,9,1,"35.0",2,16,0,0,"SAO","panel"
"9.45",1,40,"0.566","14.761",2,4,1,"35.0",2,16,0,0,"SAO","panel"
"9.5",1,40,"0.566","14.761",1,11,1,"35.0",12,16,0,0,"SAO","panel"
"9.48",1,40,"0.541","14.761",2,11,1,"35.0",9,16,0,0,"SAO","panel"
"9.5",2,40,"0.566","14.761",3,10,1,"35.0",5,16,0,0,"SAO","panel"
"6.499",2,51,"1.18","14.761",1,6,1,"32.2",4,9,0,0,"SVAO","block"
"7.5",2,41,"1.074","14.761",1,9,1,"33.0",3,12,0,0,"SAO","panel"
"7.4",1,50,"0.452","14.761",1,10,2,"39.0",9,12,0,0,"SVAO","block"
9,2,44,"0.968","14.761",1,9,2,"46.5",1,12,1,0,"SVAO","panel"
"12.8",2,13,"1.064","14.761",1,10,2,"64.0",3,17,0,0,"SAO","panel"
"8.3",2,58,"1.104","14.761",1,5,2,"43.0",5,5,0,1,"SVAO","brick"
"11.2",3,29,"0.534","14.761",1,4,2,"51.5",3,17,0,0,"SAO","panel"
"6.7",2,43,"0.829","14.761",1,10,1,"32.5",1,9,1,0,"SAO","panel"
"8.5",2,59,"1.003","14.761",1,4,2,"45.0",3,5,0,0,"SVAO","brick"
"11.3",3,0,"1.531","14.761",1,11,2,"47.0",13,23,0,0,"SAO","monolith"
"11.3",2,0,"1.531","14.761",2,7,2,"47.2",8,23,0,0,"SAO","monolith"
9,1,0,"1.531","14.761",1,10,1,"35.7",7,23,0,0,"SAO","monolith"
"7.8",2,50,"0.452","14.761",1,7,2,"47.0",6,12,0,0,"SVAO","block"
"7.5",2,42,"0.723","14.761",1,9,1,"35.0",12,16,0,0,"SAO","block"
"9.4",1,36,"1.181","14.761",1,8,2,"52.3",8,16,0,0,"SAO","panel"
"7.5",2,28,"0.714","14.761",1,6,1,"39.0",5,17,0,0,"SAO","panel"
7,2,20,"0.491","14.761",1,9,1,"36.4",1,17,1,0,"SAO","panel"
"7.25",2,26,"0.408","14.761",1,10,1,"39.0",5,14,0,0,"SAO","panel"
8,2,21,"1.719","14.761",2,8,1,"38.1",11,14,0,0,"SAO","panel"
"7.85",2,20,"0.422","14.761",1,8,1,"38.0",3,17,0,0,"SAO","panel"
"10.3",2,29,"0.534","14.761",1,4,2,"58.0",2,17,0,0,"SAO","panel"
"8.8",2,47,"0.355","14.761",1,6,2,"44.0",2,9,0,0,"SAO","panel"
"7.2",1,41,"0.538","14.761",1,9,1,"39.0",4,12,0,0,"SVAO","panel"
"9.2",4,58,"1.054","14.761",1,8,2,"43.1",2,5,0,0,"SVAO","brick"
"9.46",3,40,"0.541","14.761",2,7,1,"40.0",12,16,0,0,"SAO","panel"
12,3,20,"0.422","14.761",37,9,2,"56.0",3,17,0,0,"SAO","panel"
12,2,20,"0.422","14.761",22,4,2,"56.0",3,17,0,0,"SAO","panel"
